id,movie_id,imdb_id,title,description,genres
4109,84329,1990314,Robot & Frank,"A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their fatherâ€™s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support â€“ like nutritious meals and a clean house â€“ and eventually begins to treat his robot like a true companion. With his robotâ€™s assistance, Frankâ€™s passion for his old, unlawful profession is reignited, for better or worse.","[35, 80, 18, 878]"
4110,449574,5979874,Godzilla: Planet of the Monsters,"In the year 2048, the human race is forced to leave Earth after decades of losing against Godzilla and other giant monsters. They take a twenty-year journey to another planet called Tau Ceti-e, but upon arrival, they discover that the planet has become uninhabitable. As living conditions on their ship deteriorate, a young man named Haruo spearheads a movement to return to Earth and take it back from the monsters. The ship successfully makes the return voyage, but the crew realizes that twenty thousand years have passed, with Earth's ecosystem having evolved to become centered around Godzilla.","[28, 12, 878, 16]"
4111,399360,4244998,Alpha,"In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.","[12, 18]"
4112,356842,4126438,The Ones Below,A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.,[53]
4113,624405,7220118,Brotherhood,Kid campers fight to survive when their canoe capsizes.,[]
4114,16871,1127180,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.","[27, 53]"
4115,601722,8955144,Thicker Than Water,"It has been a year since Paige and Nathan Petrovic tragically lost their teenage son Zach. Nathan and daughter Addie have slowly been putting their lives back together. Paige, however, remains consumed by grief and withdrawn, and is unable to work. In order to supplement Paige's lost income, the family decides to rent out their spare bedroom. Surprisingly, life starts to look up for Paige once their new tenant Brandon Wilson enters the picture.","[53, 10770]"
4116,77987,1602613,Only God Forgives,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death.","[80, 18, 53]"
4117,10362,1103275,Two Lovers,A depressed man moves back in with his parents following a recent heartbreak and finds himself with two women.,"[18, 10749]"
4118,4380,358135,Shall We Dance?,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.","[18, 10749, 35]"
4119,378,93822,Raising Arizona,The Coen Brothers tell the story of an absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.,"[35, 80]"
4120,258893,2337576,Scooby-Doo! WrestleMania Mystery,"The mystery begins when Shaggy and Scooby win tickets to ""WrestleMania"" and convince the crew to go with them to WWE City. But this city harbors a spooky secret - a ghastly Ghost Bear holds the town in his terrifying grip! To protect the coveted WWE Championship Title, the gang gets help from WWE Superstars like John Cena, Triple H, Sin Cara, Brodus Clay, AJ Lee, The Miz and Kane. Watch Scooby and the gang grapple with solving this case before it's too late.","[16, 35, 9648, 10751]"
4121,22620,1258157,Scooby-Doo! The Mystery Begins,The story of how Mystery Inc. was formed.,"[16, 35, 14, 9648]"
4122,4464,329575,Seabiscuit,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,"[18, 36]"
4123,31139,76727,Office Romance,"Anatoli Yefremovich Novoseltsev works in a statistics institution, whose director is an unattractive and bossy woman. An old friend of his, Yuri Grigorievich Samokhvalov, who gets appointed assistant director of the institution, wants to make Novoseltsev the head of the department but encounters objections from Ludmila Prokopievna Kalugina, the director. Samokhvalov then advises Novoseltsev to lightly hit on the boss. Ironically, Novoseltsev and Kalugina fall in love with each other...","[35, 10749]"
4124,592717,11903004,Hotel Belgrad,"Paul is a wealthy heir and owner of the prestigious Belgrade Hotel. When into his world The Belgrade mafia, crazy bride, old love and quirky family are involved, his leisurely life turns into an adventure where anything is possible.","[35, 10749]"
4125,7972,292963,Before the Devil Knows You're Dead,"When two brothers organize the robbery of their parents' jewelry store, the job goes horribly wrong, triggering a series of events that send them and their family hurtling towards a shattering climax.","[80, 18, 53]"
4126,65496,1570970,Student Services,"Laura is a 19-year-old university freshman who desperately wants to do well in school. She works a part-time job but cannot make ends meet. One evening in which she is short of funds, she answers a personal ad online by ""Joe,"" 57, who seeks a female student for ""tender moments."" The pay is 100 euros per hour. Laura pledges to do this just once, and three days later, she goes to a hotel room with Joe. And then her spiral begins.",[18]
4127,399905,6892018,Female War: A Nasty Deal,Painter Ha-rim became blind due to an unfortunate accident. His wife Sun-yeong searches far and low for a cornea donor until she meets terminal cancer patient Dae-geun. These two make a startling and dangerous deal for Ha-rim's cornea.,"[18, 10749]"
4128,4515,891527,Lions for Lambs,"Three stories told simultaneously in ninety minutes of real time: a Republican Senator who's a presidential hopeful gives an hour-long interview to a skeptical television reporter, detailing a strategy for victory in Afghanistan; two special forces ambushed on an Afghani ridge await rescue as Taliban forces close in; a poli-sci professor at a California college invites a student to re-engage.","[28, 12, 18, 36]"
4129,198185,1647668,Million Dollar Arm,"In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseballâ€™s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. Itâ€™s an incredible and touching journey that will change them all â€” especially JB, who learns valuable lessons about teamwork, commitment and family.",[18]
4130,40805,990407,The Green Hornet,"Britt Reid (Seth Rogen), the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father (Tom Wilkinson) dies, Britt meets Kato (Jay Chou), a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky (Christoph Waltz).","[28, 80, 35]"
